task,method,source,beta,epoch,layer,group,trace_S,d_total,tau,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,G_condition_raw,A_eigenvalue_min,A_eigenvalue_max,G_eigenvalue_min,G_eigenvalue_max,cosA,relative_error_A,cosG,relative_error_G,n
vit,dp_kfm,pink,0.5,4,blocks.5.attn.v_proj,attention_qkv,34491.53097926797,5526346,40.440837026075314,276.2918010550257,0.6491954531703896,28155.249285924037,50444.91773684616,1.5132775065360338,0.001,50.444917736846165,0.001000223970813,0.0015136164365296,0.300123590603693,2.101422388210588,0.2530901368608857,3.1747962551373563,1
vit,dp_kfm,pink,0.5,4,blocks.5.mlp.fc1,mlp_fc1,123611.08683416576,5526346,40.440837026075314,656.0211779602455,0.6001350224746557,109244.73916891398,100369.986696887,4.287773667162356,0.001,100.369986696887,0.0010000146226818,0.0042878363659123,0.1525500698194589,3.321113203496559,0.1467421181488458,7.502556817693339,1
vit,dp_kfm,pink,0.5,4,blocks.5.mlp.fc2,mlp_fc2,25822.541429452605,5526346,40.440837026075314,513.9659090624617,0.7523419042438559,89065.06145439215,18657.403268687933,14.158505976109485,0.0010273500244425,19.16768370412112,0.001,0.0141585059761094,0.1357117087011538,3.0305819495651622,0.2362319836456406,6.806129369687218,1
vit,dp_kfm,pink,0.5,4,blocks.6.attn.k_proj,attention_qkv,28608.710884031112,5526346,40.440837026075314,357.3100115801607,0.6497433487505367,27103.662436255847,67284.04796067667,1.8974845932282487,0.0010000966239241,67.29054920942106,0.0010000115498839,0.0018975065089551,0.1761003349693681,3.0252815106164435,0.366513243598576,2.6571312965042986,1
vit,dp_kfm,pink,0.5,4,blocks.6.attn.out_proj,attention_out,5680.920065617392,5526346,40.440837026075314,469.268842598656,0.6921798838300834,15568.28280195959,17328.345037681094,12.708267647892557,0.0012067003028789,20.910119205360765,0.001,0.0127082676478925,0.0409613177783376,2.4963976353836204,0.268012357102525,6.180715885290444,1
vit,dp_kfm,pink,0.5,4,blocks.6.attn.q_proj,attention_qkv,28551.498315256784,5526346,40.440837026075314,292.8149054712906,0.6493349886798553,27112.55777191122,67284.04796067667,1.274307528528469,0.0010000966239241,67.29054920942106,0.0010000112600671,0.0012743218773168,0.1761003349693681,3.0252815106164435,0.3322338822381336,7.676214584968171,1
vit,dp_kfm,pink,0.5,4,blocks.6.attn.v_proj,attention_qkv,28882.732281916004,5526346,40.440837026075314,397.9856432526238,0.6511038670156,27074.270994395298,67284.04796067667,2.3540880347712627,0.0010000966239241,67.29054920942106,0.0010001204108867,0.002354371492599,0.1761003349693681,3.0252815106164435,0.1755361891386041,7.295279971584152,1
vit,dp_kfm,pink,0.5,4,blocks.6.mlp.fc1,mlp_fc1,129643.19052515342,5526346,40.440837026075314,719.6419533390502,0.6422411138280393,105560.36475746104,121051.59502511614,4.27821327672875,0.0010000201076333,121.0540290862037,0.0010000045864511,0.004278232898545,0.1050454293524864,2.879954876813151,0.1671613628653207,7.947542001348008,1
vit,dp_kfm,pink,0.5,4,blocks.6.mlp.fc2,mlp_fc2,24506.000573816666,5526346,40.440837026075314,482.6384097016219,0.749857200961547,88797.05734060789,13855.191535514245,16.8124586312812,0.0010209357568687,14.145260456871489,0.001,0.0168124586312812,0.0828243551827226,2.003454096251934,0.3049508284269302,7.002091678542191,1
vit,dp_kfm,pink,0.5,4,blocks.7.attn.k_proj,attention_qkv,29122.62780417119,5526346,40.440837026075314,312.11817672873525,0.6522186745669079,26819.75672490195,74778.22166077771,1.3027557232691866,0.001,74.7782216607777,0.0010000084601371,0.0013027667447612,0.1719955547529757,2.9820008378712908,0.3362306677448385,2.5227986661155093,1
vit,dp_kfm,pink,0.5,4,blocks.7.attn.out_proj,attention_out,5644.865318589068,5526346,40.440837026075314,498.7393046828638,0.6804649035747578,15944.698754930783,14451.098731837275,17.212593910769176,0.0012398005145659,17.916479643774995,0.001,0.0172125939107691,0.0933545458015398,2.761982286913184,0.3113711491266864,7.5618700782546835,1
vit,dp_kfm,pink,0.5,4,blocks.7.attn.q_proj,attention_qkv,29149.37352892733,5526346,40.440837026075314,348.82627893441776,0.6523938817338526,26816.07617881213,74778.22166077771,1.6272087002445403,0.001,74.7782216607777,0.0010000249976658,0.0016272493766638,0.1719955547529757,2.9820008378712908,0.2443757573462727,15.559015809514426,1
vit,dp_kfm,pink,0.5,4,blocks.7.attn.v_proj,attention_qkv,29303.116899747405,5526346,40.440837026075314,361.05241553526326,0.6528543575038593,26807.03139268178,74778.22166077771,1.743272892409844,0.001,74.7782216607777,0.0010000936499026,0.0017434361497465,0.1719955547529757,2.9820008378712908,0.2200245975833251,6.118505000029481,1
vit,dp_kfm,pink,0.5,4,blocks.7.mlp.fc1,mlp_fc1,155060.4061795453,5526346,40.440837026075314,913.9103897887976,0.673929686707159,103183.30081686376,184675.3955810397,4.522704272196311,0.0010000006504857,184.6755157097544,0.0010000046001718,0.0045227250774132,0.1435095516077933,3.0558484160543373,0.1698975381051115,9.54288413077118,1
vit,dp_kfm,pink,0.5,4,blocks.7.mlp.fc2,mlp_fc2,35883.84276631984,5526346,40.440837026075314,2924.721525026394,0.8149906768481153,44034.70535905296,610039.2884828859,14.022041138081043,0.0010301254970376,628.4170252609567,0.001,0.014022041138081,0.9989115677339788,0.0467753439755757,0.3495568599566908,5.546377116857595,1
vit,dp_kfm,pink,0.5,4,blocks.8.attn.k_proj,attention_qkv,31427.60031832401,5526346,40.440837026075314,355.87294144310385,0.6501912205550291,25967.93041350524,115376.8762479666,1.0976683939612106,0.0010000406346477,115.38156454668784,0.0010000023774818,0.0010976710036478,0.2444815997805987,2.6438769903006825,0.4580928201244662,1.413208734334204,1
vit,dp_kfm,pink,0.5,4,blocks.8.attn.out_proj,attention_out,3942.718003198656,5526346,40.440837026075314,289.2465891310325,0.6148690580696036,17397.621325305765,5977.612631371259,13.99615439864058,0.0011024348611851,6.589928551484179,0.001,0.0139961543986405,0.144782988102198,1.3963527935563684,0.352235085459912,5.561287789910922,1
vit,dp_kfm,pink,0.5,4,blocks.8.attn.q_proj,attention_qkv,31473.399001081518,5526346,40.440837026075314,425.2020408999325,0.6504081440659454,25963.707154095788,115376.8762479666,1.567010491746211,0.0010000406346477,115.38156454668784,0.0010000012428747,0.001567012439344,0.2444815997805987,2.6438769903006825,0.16042197970834,12.04958173465813,1
vit,dp_kfm,pink,0.5,4,blocks.8.attn.v_proj,attention_qkv,31821.15718967973,5526346,40.440837026075314,531.5702180552868,0.6523198586569309,25923.66743647641,115376.8762479666,2.4490773707207656,0.0010000406346477,115.38156454668784,0.0010000461599443,0.0024491904199959,0.2444815997805987,2.6438769903006825,0.3248479357001772,10.960193795616831,1
vit,dp_kfm,pink,0.5,4,blocks.8.mlp.fc1,mlp_fc1,175699.81261369534,5526346,40.440837026075314,889.9258258995305,0.6744310989257789,102461.20070534835,240229.8408724005,3.296709404322588,0.001,240.2298408724005,0.0010000011709223,0.0032967132645134,0.2172683871383056,2.591061773767787,0.0692379417031754,9.000350043095661,1
vit,dp_kfm,pink,0.5,4,blocks.8.mlp.fc2,mlp_fc2,29300.065211837267,5526346,40.440837026075314,446.6791650494916,0.7955274164783274,90404.4497493653,14538.121690729587,13.724075278344849,0.001007703513316,14.650116304765042,0.001,0.0137240752783448,0.0882381133227806,1.8950099043022184,0.4541846981668277,4.62440999786808,1
vit,dp_kfm,pink,0.5,4,blocks.9.attn.k_proj,attention_qkv,34091.205463580016,5526346,40.440837026075314,348.5286712968003,0.6255136807251147,26938.502326377034,111170.24958809298,1.0926685436615544,0.0010000574282771,111.17663390400072,0.0010000008751656,0.0010926694999275,0.2246815150487923,2.6585682707508256,0.4202508465005416,1.3641733302208905,1
vit,dp_kfm,pink,0.5,4,blocks.9.attn.out_proj,attention_out,3116.943561458286,5526346,40.440837026075314,217.7992598156856,0.5425592990919096,19075.71130676713,3465.0015053145835,13.69018671521582,0.0010552020031633,3.656276529371896,0.001,0.0136901867152158,0.1336036486647144,1.1769956331251017,0.4661827820028903,4.729324967741071,1
vit,dp_kfm,pink,0.5,4,blocks.9.attn.q_proj,attention_qkv,34165.85027722383,5526346,40.440837026075314,438.46111380244895,0.625855077043222,26931.678093914623,111170.24958809298,1.7293129144640786,0.0010000574282771,111.17663390400072,0.0010000041406726,0.0017293200749827,0.2246815150487923,2.6585682707508256,0.2888454967627613,6.99228446136709,1
vit,dp_kfm,pink,0.5,4,blocks.9.attn.v_proj,attention_qkv,34508.4960048588,5526346,40.440837026075314,504.781845800784,0.6275966218906042,26896.08105104456,111170.24958809298,2.292022486179051,0.0010000574282771,111.17663390400072,0.0010000267912723,0.0022920838923777,0.2246815150487923,2.6585682707508256,0.4509731329694388,8.407593740414562,1
vit,dp_kfm,pink,0.5,4,blocks.9.mlp.fc1,mlp_fc1,188475.60274467024,5526346,40.440837026075314,837.3404090013132,0.6431967994805009,106677.99313211117,224084.3312144728,3.1289066787780944,0.0010000700185475,224.1000212738644,0.0010000039141013,0.0031289189256359,0.2332014388607302,2.3505884425563,0.0392024030009963,7.190467385397958,1
vit,dp_kfm,pink,0.5,4,blocks.9.mlp.fc2,mlp_fc2,29947.010150741116,5526346,40.440837026075314,456.8262529576371,0.7814176968432708,93591.19606940506,14754.919150494485,14.143772884334725,0.0010199305134955,15.048992265749122,0.001,0.0141437728843347,0.1128327593294388,2.1571936585003435,0.5863775017039587,4.419360779963184,1
vit,dp_kfm,pink,0.5,4,head,patch_head,20884.973999575555,5526346,40.440837026075314,26338.835245193404,1.1395716353537737,470.56821279811714,2738108.5590643305,253.3625775270597,0.0010003878622571,2739.170568030303,0.001,0.2533625775270597,0.0646261885388005,3.3324972161843096,0.7850067715005236,4.2085884297990175,1
vit,dp_kfm,pink,0.5,4,identity,identity,1925630.8958336024,5526346,40.440837026075314,,,,,,,,,,,,,,1
vit,dp_kfm,pink,0.5,4,patch_embed,patch_head,62450.04365203843,5526346,40.440837026075314,52.05803421409263,0.5249829492112441,108827.43121367146,1490.14866316982,1.8186366187591565,0.0176524189797706,26.30472854441873,0.001,0.0018186366187591,0.6222148527171212,0.8482354594294865,0.4282483999742896,0.9776500273752954,1
vit,dp_kfm,pink,0.5,5,blocks.0.attn.k_proj,attention_qkv,28631.55169342482,5526346,40.40737221304118,126.82532768729476,1.3353886062721445,24047.07794553303,11144.806576698396,1.4432429699246263,0.0010000032647339,11.144842961527168,0.0010000000487379,0.0014432430402653,0.3305747940334058,1.560718172918412,0.3360784565683056,0.9658043560702364,1
vit,dp_kfm,pink,0.5,5,blocks.0.attn.out_proj,attention_out,14854.182641097888,5526346,40.40737221304118,144.73606322607088,1.168292015189116,19217.000523297214,8398.6918494267,2.494260817488041,0.0010029234655103,8.423245135380245,0.001,0.002494260817488,0.1357330208756401,3.646428751615189,0.5072941632965265,0.9642030566879491,1
vit,dp_kfm,pink,0.5,5,blocks.0.attn.q_proj,attention_qkv,28588.84829499784,5526346,40.40737221304118,110.61244665059024,1.3353208872862403,24049.52220691075,11144.806576698396,1.097830928677658,0.0010000032647339,11.144842961527168,0.0010000000130583,0.0010978309430135,0.3305747940334058,1.560718172918412,0.2578925721574787,0.9801275038764002,1
vit,dp_kfm,pink,0.5,5,blocks.0.attn.v_proj,attention_qkv,29202.27310922585,5526346,40.40737221304118,170.91065867899042,1.336287954993038,24010.873709017247,11144.806576698396,2.620992392201736,0.0010000032647339,11.144842961527168,0.0010000645163341,0.0026211614890226,0.3305747940334058,1.560718172918412,0.269472010908053,0.9863143746154192,1
vit,dp_kfm,pink,0.5,5,blocks.0.mlp.fc1,mlp_fc1,209191.69693585625,5526346,40.40737221304118,256.22023309467403,1.4655451002986468,97852.33055618683,42132.65888284852,1.558145381463537,0.001,42.13265888284852,0.0010000208034109,0.0015581777962022,0.3738771408024226,1.8473940337321075,0.3820074018997085,0.9243594559139072,1
vit,dp_kfm,pink,0.5,5,blocks.0.mlp.fc2,mlp_fc2,97939.99448171847,5526346,40.40737221304118,599.5357000333213,1.009232292750294,90080.95031855987,119359.28804377955,3.0114376644288057,0.0010588080306744,126.37857271634324,0.0010000000000319,0.0030114376645249,0.136281788805094,8.1904185854571,0.3660658165536594,0.9313285275243895,1
vit,dp_kfm,pink,0.5,5,blocks.1.attn.k_proj,attention_qkv,24553.41802191086,5526346,40.40737221304118,202.42692978256667,0.9611569249785792,22993.033900924474,35745.29214651043,1.1463512938499356,0.0010000000000136,35.745292146999034,0.0010000000623728,0.0011463513653511,0.3492265858998091,2.0699855611145,0.5391673801514957,0.843332503154666,1
vit,dp_kfm,pink,0.5,5,blocks.1.attn.out_proj,attention_out,9954.915927701337,5526346,40.40737221304118,341.48292606092275,0.7387999913232437,18574.33586003565,36700.99908624978,3.1773137433421645,0.0011891970094887,43.64471835861613,0.0010000000007874,0.0031773137458441,0.0903126776756439,4.676160600410238,0.3612938127589456,0.9324788718621178,1
vit,dp_kfm,pink,0.5,5,blocks.1.attn.q_proj,attention_qkv,24551.468593652717,5526346,40.40737221304118,201.87950675221137,0.9611577382637516,22993.016400994467,35745.29214651043,1.1401595230910655,0.0010000000000136,35.745292146999034,0.001000000036989,0.0011401595652645,0.3492265858998091,2.0699855611145,0.3946817313319662,1.2450355065811745,1
vit,dp_kfm,pink,0.5,5,blocks.1.attn.v_proj,attention_qkv,24595.18982965477,5526346,40.40737221304118,194.4402429587276,0.9611517537386932,22993.15919693531,35745.29214651043,1.057677971322438,0.0010000000000136,35.745292146999034,0.0010000520479154,0.001057733021256,0.3492265858998091,2.0699855611145,0.6966666086956093,0.9204579443328296,1
vit,dp_kfm,pink,0.5,5,blocks.1.mlp.fc1,mlp_fc1,126168.01850989668,5526346,40.40737221304118,364.88016150728174,0.8214243718791171,104399.39820662903,60073.73764650835,2.2162352048910403,0.001,60.07373764650835,0.0010000095927771,0.0022162564647413,0.185938945416536,2.707914909572387,0.3000150859260088,1.2072481763147809,1
vit,dp_kfm,pink,0.5,5,blocks.1.mlp.fc2,mlp_fc2,34235.42348641369,5526346,40.40737221304118,371.7805324304711,0.8639248221778991,83916.03402292127,32244.173524994552,4.2866896305200894,0.001001706076666,32.29918455706072,0.001,0.00428668963052,0.0610037825923846,4.387750406028046,0.4086506255529699,1.0458095103039788,1
vit,dp_kfm,pink,0.5,5,blocks.10.attn.k_proj,attention_qkv,37158.16630947287,5526346,40.40737221304118,335.6600806838195,0.5987737522706656,28155.6133801118,102322.61956963855,1.1011024760560302,0.0010000177523155,102.32443603307163,0.0010000005130346,0.0011011030409597,0.2231682583021559,2.24030357993752,0.5497980465402387,2.0391550661029343,1
vit,dp_kfm,pink,0.5,5,blocks.10.attn.out_proj,attention_out,3164.0133773670154,5526346,40.40737221304118,243.8706203696505,0.549032928498153,17586.217682099526,4950.653419980963,12.013137344546104,0.0010230003321228,5.064520092865437,0.001,0.0120131373445461,0.3601251344712331,1.5346764712250829,0.6105959859903989,4.391529276642507,1
vit,dp_kfm,pink,0.5,5,blocks.10.attn.q_proj,attention_qkv,37206.32901667632,5526346,40.40737221304118,362.4064382391257,0.5988718749711179,28153.82907919224,102322.61956963855,1.2835717755230367,0.0010000177523155,102.32443603307163,0.0010000157359681,0.0012835919737676,0.2231682583021559,2.24030357993752,0.2500175166217803,5.301956062820165,1
vit,dp_kfm,pink,0.5,5,blocks.10.attn.v_proj,attention_qkv,37481.39035276167,5526346,40.40737221304118,431.7625791765573,0.5999726876740571,28132.49998471089,102322.61956963855,1.821874044676116,0.0010000177523155,102.32443603307163,0.0010000053470227,0.001821883786278,0.2231682583021559,2.24030357993752,0.500161785525787,4.1720884293781735,1
vit,dp_kfm,pink,0.5,5,blocks.10.mlp.fc1,mlp_fc1,189432.3532915303,5526346,40.40737221304118,643.5153685614154,0.6131970204299643,110866.87674066356,191694.29408875213,2.160273113726616,0.001,191.69429408875217,0.0010000007366739,0.0021602747051435,0.2712125811876982,2.0306209659756718,0.0536358540478784,6.125902136388496,1
vit,dp_kfm,pink,0.5,5,blocks.10.mlp.fc2,mlp_fc2,28874.983949647805,5526346,40.40737221304118,399.6805237173385,0.7703768725797839,94095.96030531498,13329.731676078953,11.984076268064548,0.0010035826954313,13.377488044855646,0.001,0.0119840762680645,0.1940325587234085,2.607957374902393,0.7431987688166107,4.405028067684,1
vit,dp_kfm,pink,0.5,5,blocks.11.attn.k_proj,attention_qkv,38346.17932020034,5526346,40.40737221304118,353.6943235207641,0.598097163018971,28188.51832524481,114975.77331054592,1.088052473045088,0.001,114.97577331054592,0.0010000001451446,0.00108805263097,0.3320444781262995,2.1627439351044804,0.4228955663337781,1.3634459472600264,1
vit,dp_kfm,pink,0.5,5,blocks.11.attn.out_proj,attention_out,3224.2875918384952,5526346,40.40737221304118,273.38735206525365,0.529602965379889,17145.961735823264,6336.241599987338,11.795737755549014,0.0010329355466269,6.544929180643268,0.0010000000106329,0.0117957378809725,0.3725454921901688,1.4173363596187545,0.7571918727327581,4.530862940290174,1
vit,dp_kfm,pink,0.5,5,blocks.11.attn.q_proj,attention_qkv,38385.736147391486,5526346,40.40737221304118,382.6022116718578,0.5981757988817633,28187.0890506958,114975.77331054592,1.273176497633265,0.001,114.97577331054592,0.0010000055256499,0.0012731835327609,0.3320444781262995,2.1627439351044804,0.1788632021833039,3.4946776163233646,1
vit,dp_kfm,pink,0.5,5,blocks.11.attn.v_proj,attention_qkv,38775.65023997865,5526346,40.40737221304118,498.3495171291474,0.6000251870973152,28149.940988420265,114975.77331054592,2.160039755088777,0.001,114.97577331054592,0.0010000006779231,0.0021600412194296,0.3320444781262995,2.1627439351044804,0.733987092566756,16.43283310381751,1
vit,dp_kfm,pink,0.5,5,blocks.11.mlp.fc1,mlp_fc1,160052.94353398244,5526346,40.40737221304118,631.012754775797,0.6094579480584741,108582.42890428271,174318.281628721,2.2841958569659044,0.001,174.318281628721,0.0010000000017784,0.0022841958610281,0.4861978746595463,1.498938913692248,0.166646346057717,9.357928341363634,1
vit,dp_kfm,pink,0.5,5,blocks.11.mlp.fc2,mlp_fc2,20771.413542473954,5526346,40.40737221304118,514.2260060634353,0.7238425400806178,86174.91305671951,24432.397712695103,10.822858583975773,0.001002758075449,24.499784108986876,0.0010000000027067,0.0108228586132701,0.8557164638656076,0.5221984365574117,0.8263394215128831,4.449107645391884,1
